Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,8,20,3,732,730,904,900,XE,7691,N17196,92,90,64,4,2,DEN,SLC,391,6,22,0,,0,NA,NA,NA,NA,NA
2008,10,11,6,1156,1152,1241,1238,OO,5530,N270YV,45,46,29,3,4,PSP,LAX,110,5,11,0,,0,NA,NA,NA,NA,NA
2008,4,10,4,1927,1855,2040,2010,WN,2628,N615SW,73,75,60,30,32,PVD,BWI,328,4,9,0,,0,7,0,0,0,23
2008,4,19,6,1614,1600,1731,1728,XE,7776,N13908,77,88,63,3,14,SMF,LAX,373,4,10,0,,0,NA,NA,NA,NA,NA
2008,7,18,5,821,825,1112,1120,WN,2051,N625SW,111,115,96,-8,-4,ABQ,MCI,718,7,8,0,,0,NA,NA,NA,NA,NA
2008,3,28,5,609,610,1200,1200,WN,61,N628SW,231,230,207,0,-1,LAX,MDW,1750,4,20,0,,0,NA,NA,NA,NA,NA
2008,4,26,6,607,615,806,757,US,122,N813AW,119,102,77,9,-8,RNO,PHX,601,4,38,0,,0,NA,NA,NA,NA,NA
2008,5,7,3,2034,2045,2210,2224,B6,36,N553JB,96,99,54,-14,-11,JFK,ROC,264,5,37,0,,0,NA,NA,NA,NA,NA
2008,7,13,7,2234,2230,2340,2344,US,1002,N123UW,66,74,48,-4,4,CLT,JAX,329,5,13,0,,0,NA,NA,NA,NA,NA
2008,5,26,1,1325,1330,1359,1407,HA,164,N476HA,34,37,22,-8,-5,HNL,OGG,100,5,7,0,,0,NA,NA,NA,NA,NA
2008,4,28,1,1726,1715,1943,1934,XE,2262,N13913,137,139,106,9,11,OMA,IAH,781,17,14,0,,0,NA,NA,NA,NA,NA
2008,6,19,4,1647,1650,1925,1926,OO,6009,N953SW,98,96,64,-1,-3,ORD,TYS,475,17,17,0,,0,NA,NA,NA,NA,NA
2008,5,3,6,1003,956,1200,1159,US,365,N802AW,117,123,97,1,7,PHX,SMF,647,4,16,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1407,1405,1553,1600,AA,2223,N251AA,166,175,136,-7,2,LGA,STL,887,5,25,0,,0,NA,NA,NA,NA,NA
2008,4,3,4,1842,1842,1918,1905,OO,6476,N727SK,96,83,68,13,0,CVG,ORD,264,9,19,0,,0,NA,NA,NA,NA,NA
2008,12,31,3,805,815,916,935,MQ,3442,N517MQ,71,80,51,-19,-10,XNA,DFW,281,11,9,0,,0,NA,NA,NA,NA,NA
2008,4,4,5,843,825,1130,1118,DL,1579,N140LL,347,353,329,12,18,LAX,HNL,2556,6,12,0,,0,NA,NA,NA,NA,NA
2008,6,27,5,608,610,844,853,UA,662,N935UA,156,163,135,-9,-2,LAX,SEA,954,5,16,0,,0,NA,NA,NA,NA,NA
2008,11,20,4,1315,1318,1612,1625,NW,243,N313US,177,187,156,-13,-3,FLL,DTW,1127,8,13,0,,0,NA,NA,NA,NA,NA
2008,4,8,2,1222,1230,1426,1410,AA,1174,N530AA,124,100,80,16,-8,DFW,HSV,603,8,36,0,,0,0,0,16,0,0
2008,2,25,1,2050,2050,2120,2132,YV,2716,N904FJ,90,102,76,-12,0,PHX,FAT,493,5,9,0,,0,NA,NA,NA,NA,NA
2008,4,8,2,1451,1455,1624,1629,DL,670,N682DA,93,94,65,-5,-4,TPA,ATL,406,15,13,0,,0,NA,NA,NA,NA,NA
2008,9,2,2,2112,2050,24,5,AA,1366,N404AA,132,135,115,19,22,DFW,JAX,919,6,11,0,,0,19,0,0,0,0
2008,5,4,7,1445,1425,1543,1528,XE,2460,N16944,58,63,42,15,20,LFT,IAH,201,8,8,0,,0,0,0,0,0,15
2008,11,3,1,1052,1100,1211,1225,OO,4366,N461SW,79,85,48,-14,-8,SLC,CPR,320,4,27,0,,0,NA,NA,NA,NA,NA
2008,2,18,1,945,800,1106,915,WN,1355,N726SW,81,75,64,111,105,OAK,LAX,337,7,10,0,,0,105,0,6,0,0
2008,10,12,7,1345,1338,1710,1712,FL,677,N313AT,145,154,132,-2,7,MKE,MCO,1066,5,8,0,,0,NA,NA,NA,NA,NA
2008,7,12,6,1439,1440,1728,1730,WN,2313,N367SW,169,170,156,-2,-1,TPA,BDL,1111,4,9,0,,0,NA,NA,NA,NA,NA
2008,2,28,4,1421,1420,1523,1525,WN,2883,N245WN,62,65,51,-2,1,OAK,BUR,325,3,8,0,,0,NA,NA,NA,NA,NA
2008,8,20,3,1257,1300,1539,1553,B6,625,N236JB,222,233,195,-14,-3,JFK,HOU,1428,4,23,0,,0,NA,NA,NA,NA,NA
2008,7,4,5,1551,1540,1829,1815,UA,362,N937UA,98,95,75,14,11,DEN,MCI,533,7,16,0,,0,NA,NA,NA,NA,NA
2008,2,9,6,1337,1341,1350,1402,DL,775,N910DE,73,81,52,-12,-4,ATL,PNS,272,5,16,0,,0,NA,NA,NA,NA,NA
2008,5,21,3,1947,1945,2106,2105,WN,2165,N743SW,79,80,63,1,2,MCI,MDW,405,4,12,0,,0,NA,NA,NA,NA,NA
2008,6,20,5,1253,1245,1305,1255,WN,14,N508SW,132,130,117,10,8,LBB,LAS,775,7,8,0,,0,NA,NA,NA,NA,NA
2008,2,2,6,1833,1755,2123,2050,UA,146,N910UA,110,115,87,33,38,ORD,RDU,647,3,20,0,,0,0,6,0,0,27
2008,9,15,1,1235,1235,1405,1410,AA,562,N4XTAA,90,95,73,-5,0,DFW,STL,551,4,13,0,,0,NA,NA,NA,NA,NA
2008,5,31,6,810,815,948,949,OO,6607,N976SW,158,154,139,-1,-5,MEM,DEN,872,9,10,0,,0,NA,NA,NA,NA,NA
2008,8,9,6,1009,1009,1150,1157,YV,2711,N933LR,101,108,76,-7,0,PHX,FAT,493,10,15,0,,0,NA,NA,NA,NA,NA
2008,2,13,3,1912,1914,1953,2000,OO,6544,N706SK,41,46,28,-7,-2,ASE,DEN,125,5,8,0,,0,NA,NA,NA,NA,NA
2008,8,12,2,927,905,1147,1145,WN,987,N645SW,140,160,114,2,22,PHL,MCO,861,4,22,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,1326,1334,1442,1443,US,4,N813AW,76,69,44,-1,-8,PHX,LAS,256,12,20,0,,0,NA,NA,NA,NA,NA
2008,10,17,5,1927,1915,2141,2135,WN,1768,N603SW,74,80,65,6,12,BHM,TPA,460,3,6,0,,0,NA,NA,NA,NA,NA
2008,2,26,2,2205,2205,2257,2310,AA,533,N4YGAA,172,185,155,-13,0,DFW,SAN,1171,3,14,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1527,1530,1648,1650,MQ,3608,N518AE,81,80,59,-2,-3,SGF,DFW,364,11,11,0,,0,NA,NA,NA,NA,NA
2008,11,23,7,1326,1336,1409,1424,F9,826,N908FR,103,108,88,-15,-10,MCI,DEN,533,8,7,0,,0,NA,NA,NA,NA,NA
2008,3,19,3,1646,1646,1815,1805,YV,2734,N930LR,89,79,56,10,0,PHX,LGB,355,8,25,0,,0,NA,NA,NA,NA,NA
2008,11,19,3,1111,935,1123,946,EV,5120,N837AS,72,71,42,97,96,ATL,PFN,247,3,27,0,,0,96,0,1,0,0
2008,4,15,2,1022,1005,1120,1110,WN,29,N245WN,58,65,44,10,17,MDW,STL,251,3,11,0,,0,NA,NA,NA,NA,NA
2008,10,22,3,907,910,1021,1025,WN,1699,N653SW,74,75,60,-4,-3,STL,TUL,351,3,11,0,,0,NA,NA,NA,NA,NA
2008,2,1,5,NA,705,NA,755,MQ,4158,,NA,110,NA,NA,NA,TYS,ORD,475,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,11,18,2,1202,1212,1240,1247,OO,5741,N226SW,38,35,19,-7,-10,MOD,SFO,78,4,15,0,,0,NA,NA,NA,NA,NA
2008,6,23,1,1506,1510,1610,1608,OO,3563,N216SW,64,58,45,2,-4,TWF,SLC,175,5,14,0,,0,NA,NA,NA,NA,NA
2008,8,18,1,816,820,1107,1115,WN,817,N622SW,111,115,95,-8,-4,SEA,SLC,689,3,13,0,,0,NA,NA,NA,NA,NA
2008,4,12,6,2029,2035,2136,2150,WN,2761,N461WN,67,75,58,-14,-6,SMF,ONT,389,3,6,0,,0,NA,NA,NA,NA,NA
2008,6,21,6,612,615,646,652,HA,113,N487HA,34,37,21,-6,-3,HNL,LIH,102,4,9,0,,0,NA,NA,NA,NA,NA
2008,6,2,1,1027,1030,1202,1210,OO,6625,N405SW,95,100,79,-8,-3,BZN,DEN,525,5,11,0,,0,NA,NA,NA,NA,NA
2008,4,8,2,600,600,902,857,AS,753,N565AS,182,177,158,5,0,PHX,SEA,1107,8,16,0,,0,NA,NA,NA,NA,NA
2008,8,7,4,626,630,924,930,AS,493,N794AS,178,180,137,-6,-4,SAN,SEA,1050,5,36,0,,0,NA,NA,NA,NA,NA
2008,9,17,3,1255,1305,1543,1600,XE,2782,N18982,108,115,91,-17,-10,ELP,IAH,667,9,8,0,,0,NA,NA,NA,NA,NA
2008,11,18,2,1921,1915,2044,2050,AA,1875,N4WUAA,143,155,125,-6,6,DFW,PHX,868,3,15,0,,0,NA,NA,NA,NA,NA
2008,4,5,6,2345,2351,205,205,YV,2945,N17275,140,134,117,0,-6,LAS,EUG,699,8,15,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2113,2050,2232,2220,WN,718,N782SA,79,90,66,12,23,SAN,SFO,447,4,9,0,,0,NA,NA,NA,NA,NA
2008,9,3,3,1412,1415,1543,1603,DL,995,N621DL,91,108,76,-20,-3,ATL,MIA,595,3,12,0,,0,NA,NA,NA,NA,NA
2008,4,14,1,1350,1357,1705,1721,UA,452,N906UA,135,144,119,-16,-7,OAK,DEN,957,5,11,0,,0,NA,NA,NA,NA,NA
2008,5,24,6,642,637,753,740,MQ,3256,N273AE,71,63,44,13,5,GGG,DFW,140,13,14,0,,0,NA,NA,NA,NA,NA
2008,9,16,2,924,920,1040,1045,WN,1417,N332SW,76,85,62,-5,4,MDW,MCI,405,4,10,0,,0,NA,NA,NA,NA,NA
2008,9,6,6,946,944,1109,1115,OO,6525,N953SW,83,91,58,-6,2,OAK,LAX,337,16,9,0,,0,NA,NA,NA,NA,NA
2008,2,25,1,911,915,1124,1105,MQ,4507,N665BC,133,110,106,19,-4,HSV,ORD,510,6,21,0,,0,0,0,19,0,0
2008,2,23,6,1124,1130,1342,1338,NW,452,N8986E,138,128,104,4,-6,MSP,MEM,700,16,18,0,,0,NA,NA,NA,NA,NA
2008,12,21,7,1059,1050,1238,1200,OO,2772,N407SW,99,70,52,38,9,MSP,MKE,297,7,40,0,,0,9,0,29,0,0
2008,11,25,2,2048,2050,2131,2140,WN,53,N511SW,43,50,34,-9,-2,HOU,CRP,187,3,6,0,,0,NA,NA,NA,NA,NA
2008,4,16,3,1558,1600,1843,1902,DL,149,N386DA,165,182,128,-19,-2,JFK,TPA,1005,2,35,0,,0,NA,NA,NA,NA,NA
2008,11,6,4,2108,1913,2327,2111,NW,650,N755NW,139,118,92,136,115,DTW,EWR,487,8,39,0,,0,0,115,21,0,0
2008,7,7,1,1041,1040,1625,1625,WN,470,N262WN,224,225,208,0,1,RNO,MDW,1680,7,9,0,,0,NA,NA,NA,NA,NA
2008,6,7,6,1935,1918,1937,1934,DL,1889,N924DL,62,76,45,3,17,ATL,MOB,302,4,13,0,,0,NA,NA,NA,NA,NA
2008,5,8,4,1541,1532,1702,1700,AS,725,N784AS,81,88,69,2,9,PSP,SFO,421,4,8,0,,0,NA,NA,NA,NA,NA
2008,6,22,7,1625,1630,1743,1749,9E,5636,85779E,78,79,50,-6,-5,OMA,MSP,282,14,14,0,,0,NA,NA,NA,NA,NA
2008,6,27,5,709,715,935,956,DL,670,N699DL,146,161,126,-21,-6,MCO,JFK,944,9,11,0,,0,NA,NA,NA,NA,NA
2008,3,14,5,1424,1425,2006,2025,WN,526,N456WN,222,240,206,-19,-1,OAK,MDW,1844,8,8,0,,0,NA,NA,NA,NA,NA
2008,8,13,3,1116,1115,1327,1328,US,1679,N106US,131,133,111,-1,1,BOS,CLT,728,4,16,0,,0,NA,NA,NA,NA,NA
2008,9,4,4,1202,1209,1640,1636,US,510,N156AW,158,147,125,4,-7,PHX,OMA,1037,7,26,0,,0,NA,NA,NA,NA,NA
2008,2,15,5,726,725,828,825,WN,193,N780SW,62,60,48,3,1,LAX,LAS,236,6,8,0,,0,NA,NA,NA,NA,NA
2008,9,12,5,859,900,1018,1025,WN,734,N695SW,79,85,60,-7,-1,OAK,LAX,337,10,9,0,,0,NA,NA,NA,NA,NA
2008,5,17,6,1520,1525,1654,1650,XE,2157,N14977,154,145,130,4,-5,JAX,IAH,817,13,11,0,,0,NA,NA,NA,NA,NA
2008,6,13,5,1325,1300,1448,1420,US,775,N944UW,83,80,55,28,25,CLT,DCA,331,4,24,0,,0,0,0,28,0,0
2008,12,28,7,925,925,933,950,WN,2869,N268WN,68,85,57,-17,0,SLC,LAS,368,2,9,0,,0,NA,NA,NA,NA,NA
2008,3,3,1,1950,1950,2057,2050,9E,5702,87909E,67,60,51,7,0,MEM,HSV,184,9,7,0,,0,NA,NA,NA,NA,NA
2008,8,17,7,626,630,1453,1451,US,716,N162UW,327,321,314,2,-4,LAX,PHL,2401,3,10,0,,0,NA,NA,NA,NA,NA
2008,5,24,6,1445,1450,1702,1709,AS,583,N619AS,137,139,118,-7,-5,SNA,PDX,859,6,13,0,,0,NA,NA,NA,NA,NA
2008,10,3,5,1658,1655,2248,2240,WN,1018,N757LV,230,225,213,8,3,LAX,MDW,1750,5,12,0,,0,NA,NA,NA,NA,NA
2008,4,3,4,1828,1820,2106,2057,FL,587,N937AT,158,157,145,9,8,ROC,MCO,1033,6,7,0,,0,NA,NA,NA,NA,NA
2008,3,14,5,2031,2030,2154,2152,CO,607,N34282,143,142,121,2,1,TPA,IAH,787,9,13,0,,0,NA,NA,NA,NA,NA
2008,4,18,5,1221,1150,1415,1350,MQ,3577,N633AE,114,120,92,25,31,DFW,CID,685,3,19,0,,0,0,0,0,0,25
2008,7,19,6,1118,1125,1307,1320,MQ,4564,N716AE,109,115,92,-13,-7,RDU,BOS,612,3,14,0,,0,NA,NA,NA,NA,NA
2008,2,27,3,902,900,1202,1148,CO,1767,N73259,300,288,277,14,2,IAH,SEA,1874,5,18,0,,0,NA,NA,NA,NA,NA
2008,6,21,6,1357,1405,1505,1524,XE,2852,N21154,68,79,38,-19,-8,SYR,EWR,194,4,26,0,,0,NA,NA,NA,NA,NA
2008,5,29,4,1221,1225,1448,1448,DL,1092,N905DA,87,83,65,0,-4,MSY,ATL,425,13,9,0,,0,NA,NA,NA,NA,NA
2008,12,22,1,742,730,1008,950,CO,1436,N33294,266,260,234,18,12,IAH,SFO,1635,6,26,0,,0,12,0,6,0,0
2008,9,29,1,905,906,1127,1140,UA,45,N675UA,322,334,308,-13,-1,LAX,OGG,2486,4,10,0,,0,NA,NA,NA,NA,NA
2008,4,12,6,1700,1705,1847,1845,MQ,3768,N669MB,167,160,149,2,-5,GSP,DFW,862,10,8,0,,0,NA,NA,NA,NA,NA
2008,10,4,6,2124,1910,9,2208,B6,1118,N228JB,165,178,140,121,134,FLL,SYR,1197,5,20,0,,0,0,0,0,0,121
2008,1,30,3,1138,1120,1418,1359,EV,4438,N871AS,100,99,68,19,18,LFT,ATL,503,18,14,0,,0,3,0,1,0,15
2008,1,31,4,2013,1925,2228,2145,9E,5747,89869E,75,80,47,43,48,MEM,TYS,342,3,25,0,,0,0,0,0,0,43
2008,12,12,5,1818,1650,2212,2050,WN,2785,N736SA,354,360,341,82,88,PVD,PHX,2277,3,10,0,,0,0,0,0,0,82
2008,3,26,3,1930,1910,2347,2340,NW,568,N377NW,197,210,178,7,20,MSP,MIA,1501,4,15,0,,0,NA,NA,NA,NA,NA
2008,11,4,2,2045,2050,2250,2320,AA,2357,N540AA,125,150,110,-30,-5,ORD,DFW,802,7,8,0,,0,NA,NA,NA,NA,NA
2008,10,10,5,1500,1500,1623,1634,OH,6610,N597SW,83,94,61,-11,0,CVG,IAD,388,5,17,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,619,620,1229,1220,AA,1722,N567AA,250,240,214,9,-1,SAN,ORD,1723,6,30,0,,0,NA,NA,NA,NA,NA
2008,11,21,5,756,800,1457,1505,US,786,N186US,241,245,215,-8,-4,LAS,CLT,1916,3,23,0,,0,NA,NA,NA,NA,NA
2008,11,2,7,1644,1515,2013,1858,NW,518,N350NA,149,163,127,75,89,MSP,LGA,1020,8,14,0,,0,75,0,0,0,0
2008,7,17,4,1025,1029,1245,1250,EV,4528,N355CA,80,81,61,-5,-4,GPT,ATL,352,10,9,0,,0,NA,NA,NA,NA,NA
2008,2,27,3,1857,1810,2207,2200,US,688,N650AW,310,350,272,7,47,EWR,PHX,2133,4,34,0,,0,NA,NA,NA,NA,NA
2008,9,7,7,1341,1342,1520,1531,NW,1448,N600TR,99,109,79,-11,-1,DTW,ORF,529,4,16,0,,0,NA,NA,NA,NA,NA
2008,7,20,7,NA,2159,NA,1,OH,5703,,NA,122,NA,NA,NA,LGA,CHS,641,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,9,26,5,1820,1825,1921,1924,MQ,3301,N273AE,61,59,38,-3,-5,DFW,ABI,158,4,19,0,,0,NA,NA,NA,NA,NA
2008,8,9,6,1046,1050,1247,1258,FL,995,N921AT,121,128,106,-11,-4,PIT,MCO,834,6,9,0,,0,NA,NA,NA,NA,NA
2008,8,22,5,1308,1310,1545,1546,DL,1195,N390DA,97,96,79,-1,-2,SMF,SLC,532,5,13,0,,0,NA,NA,NA,NA,NA
2008,9,18,4,1826,1814,2214,2144,UA,95,N434UA,408,390,315,30,12,EWR,SFO,2565,7,86,0,,0,0,0,30,0,0
2008,10,5,7,1807,1815,1917,1920,MQ,3533,N661MQ,70,65,49,-3,-8,DFW,LBB,282,4,17,0,,0,NA,NA,NA,NA,NA
2008,2,6,3,1750,1750,1921,1925,MQ,3449,N689EC,91,95,68,-4,0,DFW,MOB,540,4,19,0,,0,NA,NA,NA,NA,NA
2008,9,19,5,1329,1335,1610,1627,B6,509,N712JB,161,172,144,-17,-6,EWR,FLL,1065,3,14,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,1628,1510,1723,1615,WN,2959,N458WN,55,65,46,68,78,OAK,BUR,325,2,7,0,,0,0,0,0,0,68
2008,12,2,2,757,800,1012,1004,US,280,N322AW,195,184,148,8,-3,IAH,PHX,1009,29,18,0,,0,NA,NA,NA,NA,NA
2008,10,23,4,1323,1325,1429,1440,9E,2010,91629E,66,75,43,-11,-2,ATL,LEX,303,5,18,0,,0,NA,NA,NA,NA,NA
2008,2,1,5,NA,940,NA,1140,9E,4789,,NA,120,NA,NA,NA,DCA,IND,499,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,9,22,1,2142,2149,2215,2226,HA,323,N480HA,33,37,20,-11,-7,HNL,LIH,102,5,8,0,,0,NA,NA,NA,NA,NA
2008,12,30,2,1727,1720,1813,1815,WN,3263,N237WN,46,55,38,-2,7,AUS,DAL,189,3,5,0,,0,NA,NA,NA,NA,NA
2008,10,12,7,1901,1855,3,2351,F9,426,N802FR,182,176,160,12,6,DEN,ATL,1199,8,14,0,,0,NA,NA,NA,NA,NA
2008,11,6,4,615,618,725,728,9E,2565,89189E,70,70,33,-3,-3,DAY,DTW,166,15,22,0,,0,NA,NA,NA,NA,NA
2008,4,21,1,1727,1730,1954,2002,DL,668,N940DL,87,92,63,-8,-3,MSY,ATL,425,13,11,0,,0,NA,NA,NA,NA,NA
2008,4,20,7,1821,1825,2023,2045,AA,2368,N484AA,122,140,108,-22,-4,DFW,ORD,802,6,8,0,,0,NA,NA,NA,NA,NA
2008,9,22,1,640,645,749,800,XE,2927,N29917,69,75,55,-11,-5,DCA,CLE,310,5,9,0,,0,NA,NA,NA,NA,NA
2008,6,23,1,1343,1345,1743,1755,WN,1134,N441WN,120,130,106,-12,-2,PHX,SAT,843,5,9,0,,0,NA,NA,NA,NA,NA
2008,8,17,7,1145,1145,1319,1305,YV,2724,N907FJ,94,80,49,14,0,LAS,SBA,288,3,42,0,,0,NA,NA,NA,NA,NA
2008,5,3,6,1240,1115,1349,1229,NW,115,N513US,189,194,172,80,85,MSP,PHX,1276,3,14,0,,0,80,0,0,0,0
2008,5,14,3,634,640,738,747,EV,4854,N976EV,64,67,48,-9,-6,FLO,ATL,273,6,10,0,,0,NA,NA,NA,NA,NA
2008,7,23,3,NA,2000,NA,2235,US,1479,,NA,95,NA,NA,NA,PHX,SLC,507,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,6,1,7,838,825,944,935,MQ,3190,N821AE,66,70,50,9,13,LAX,SJC,308,1,15,0,,0,NA,NA,NA,NA,NA
2008,4,24,4,1556,1555,1753,1759,OO,3999,N803SK,117,124,96,-6,1,ATL,BUF,712,5,16,0,,0,NA,NA,NA,NA,NA
2008,9,1,1,638,629,750,745,OO,5501,N220SW,72,76,62,5,9,BFL,SFO,238,2,8,0,,0,NA,NA,NA,NA,NA
2008,9,7,7,1127,1130,1856,1921,B6,178,N521JB,269,291,251,-25,-3,PHX,JFK,2153,8,10,0,,0,NA,NA,NA,NA,NA
2008,8,22,5,1113,1117,1155,1202,EV,4676,N684BR,102,105,81,-7,-4,ATL,SHV,552,4,17,0,,0,NA,NA,NA,NA,NA
2008,2,16,6,1058,1100,1332,1343,UA,610,N594UA,94,103,75,-11,-2,ORD,DCA,612,3,16,0,,0,NA,NA,NA,NA,NA
2008,4,13,7,1452,1459,1522,1521,OO,4137,N611SK,90,82,59,1,-7,SLC,LAS,368,5,26,0,,0,NA,NA,NA,NA,NA
2008,11,18,2,1622,1625,1950,1940,WN,1708,N340LV,148,135,117,10,-3,LAX,DEN,862,22,9,0,,0,NA,NA,NA,NA,NA
2008,6,1,7,908,910,1034,1035,WN,1161,N694SW,146,145,130,-1,-2,TPA,AUS,928,6,10,0,,0,NA,NA,NA,NA,NA
2008,2,24,7,1215,1214,1422,1429,OH,5011,N954CA,127,135,98,-7,1,SAV,LGA,722,11,18,0,,0,NA,NA,NA,NA,NA
2008,6,6,5,611,615,729,725,WN,2340,N690SW,78,70,59,4,-4,BDL,BWI,283,3,16,0,,0,NA,NA,NA,NA,NA
2008,5,20,2,1143,1145,1250,1250,NW,1047,N358NB,127,125,110,0,-2,MSP,BIL,748,5,12,0,,0,NA,NA,NA,NA,NA
2008,4,7,1,1636,1640,1746,1745,WN,230,N458WN,70,65,55,1,-4,BUF,BWI,281,4,11,0,,0,NA,NA,NA,NA,NA
2008,5,14,3,1551,1600,1727,1727,NW,945,N318NB,156,147,132,0,-9,MIA,MEM,860,6,18,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1652,1655,1913,1853,DL,465,N908DL,141,118,90,20,-3,DCA,ATL,547,9,42,0,,0,0,0,20,0,0
2008,1,9,3,2111,2120,518,530,B6,488,N635JB,307,310,292,-12,-9,LGB,BOS,2602,3,12,0,,0,NA,NA,NA,NA,NA
2008,8,19,2,1719,1640,1851,1815,AA,1007,N3ADAA,272,275,253,36,39,MIA,PHX,1972,6,13,0,,0,18,0,0,0,18
2008,3,28,5,916,920,1040,1055,WN,711,N914WN,84,95,71,-15,-4,LAS,SFO,414,4,9,0,,0,NA,NA,NA,NA,NA
2008,12,8,1,1430,1445,2023,2045,AA,1358,N589AA,233,240,208,-22,-15,SEA,ORD,1721,12,13,0,,0,NA,NA,NA,NA,NA
2008,9,11,4,1246,1248,1405,1410,DL,885,N672DL,79,82,60,-5,-2,ATL,TPA,406,5,14,0,,0,NA,NA,NA,NA,NA
2008,12,3,3,1541,1535,1649,1650,WN,1901,N364SW,68,75,55,-1,6,BWI,CMH,336,2,11,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,927,930,1042,1050,WN,255,N301SW,75,80,63,-8,-3,ELP,PHX,347,7,5,0,,0,NA,NA,NA,NA,NA
2008,4,23,3,1118,1120,1200,1205,WN,1659,N216WR,42,45,33,-5,-2,AUS,HOU,148,2,7,0,,0,NA,NA,NA,NA,NA
2008,7,10,4,934,935,1130,1155,WN,2737,N526SW,116,140,104,-25,-1,TUS,OAK,747,4,8,0,,0,NA,NA,NA,NA,NA
2008,11,1,6,1531,1335,1802,1525,UA,39,N328UA,151,110,123,157,116,PDX,SFO,550,8,20,0,,0,0,0,157,0,0
2008,5,18,7,834,825,1125,1116,F9,120,N934FR,111,111,89,9,9,DEN,DFW,641,9,13,0,,0,NA,NA,NA,NA,NA
2008,6,13,5,1046,1050,1202,1205,MQ,3103,N807AE,76,75,45,-3,-4,LAX,LAS,236,8,23,0,,0,NA,NA,NA,NA,NA
2008,10,22,3,2105,2100,2233,2236,FL,869,N316AT,148,156,125,-3,5,ATL,MSP,906,5,18,0,,0,NA,NA,NA,NA,NA
2008,6,18,3,1733,1730,2052,2109,XE,2044,N13949,139,159,124,-17,3,IAH,CLT,913,5,10,0,,0,NA,NA,NA,NA,NA
2008,4,4,5,1036,1045,1205,1205,US,775,N750UW,89,80,57,0,-9,JAX,CLT,329,14,18,0,,0,NA,NA,NA,NA,NA
2008,5,22,4,1830,1830,1938,1941,XE,444,N16561,68,71,56,-3,0,MRY,SAN,376,3,9,0,,0,NA,NA,NA,NA,NA
2008,11,20,4,1812,1815,2012,2003,US,629,N801AW,300,288,275,9,-3,PIT,LAS,1910,7,18,0,,0,NA,NA,NA,NA,NA
2008,11,20,4,1958,2000,2108,2053,US,947,N711UW,70,53,26,15,-2,CLT,RDU,130,6,38,0,,0,0,0,15,0,0
2008,6,21,6,923,925,1038,1033,CO,1723,N17326,195,188,173,5,-2,IAH,ONT,1334,5,17,0,,0,NA,NA,NA,NA,NA
2008,5,2,5,1536,1515,1635,1605,WN,649,N301SW,59,50,38,30,21,DAL,AUS,189,4,17,0,,0,2,0,9,0,19
2008,12,25,4,1157,1205,1355,1420,XE,2543,N25134,118,135,94,-25,-8,SAV,EWR,708,9,15,0,,0,NA,NA,NA,NA,NA
2008,3,28,5,1258,1300,1431,1425,UA,808,N833UA,93,85,59,6,-2,LAX,SFO,337,7,27,0,,0,NA,NA,NA,NA,NA
2008,5,30,5,1934,1935,2107,2120,AA,1626,N529AA,93,105,81,-13,-1,DFW,BNA,631,5,7,0,,0,NA,NA,NA,NA,NA
2008,4,26,6,1336,1340,1652,1650,AA,625,N3AKAA,136,130,107,2,-4,BNA,MIA,806,19,10,0,,0,NA,NA,NA,NA,NA
2008,8,11,1,1505,1508,1625,1616,DL,1607,N973DL,80,68,37,9,-3,ATL,TLH,223,3,40,0,,0,NA,NA,NA,NA,NA
2008,9,11,4,1223,1230,1349,1409,OH,6657,N815CA,86,99,72,-20,-7,DCA,CVG,411,5,9,0,,0,NA,NA,NA,NA,NA
2008,11,8,6,749,750,1042,1050,AA,392,N455AA,113,120,100,-8,-1,ORD,LGA,733,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,7,1,1913,1915,2047,2117,XE,2747,N13538,154,182,118,-30,-2,EWR,BNA,748,7,29,0,,0,NA,NA,NA,NA,NA
2008,9,3,3,1549,1559,1746,1808,FL,998,N947AT,117,129,102,-22,-10,PIT,MCO,834,4,11,0,,0,NA,NA,NA,NA,NA
2008,8,1,5,1519,1430,1723,1629,FL,787,N336AT,124,119,107,54,49,ATL,PHL,665,4,13,0,,0,0,0,5,0,49
2008,6,10,2,2303,2305,522,502,UA,158,N670UA,259,237,205,20,-2,SFO,ORD,1846,8,46,0,,0,0,0,20,0,0
